user_id,movie_id,rating
u861,m203,5
u47,m203,8
u784,m203,4
u592,m203,9
u346,m203,10
u298,m203,8
u222,m203,8
u282,m203,10
u714,m203,10
u647,m203,8
u918,m203,5
u526,m203,8
u909,m203,4
u23,m203,9
u883,m203,10
u633,m203,8
u303,m203,8
u323,m203,10
u867,m203,10
u692,m203,8
u1027,m203,5
u594,m203,8
u778,m203,4
u462,m203,9
u401,m203,10
u350,m203,8
u362,m203,8
u676,m203,10
u158,m203,10
u612,m203,8
u839,m203,5
u327,m203,8
u403,m203,4
u503,m203,9
u585,m203,10
u1048,m203,8
u591,m203,8
u302,m203,10
u1055,m203,10
u384,m203,8
u140,m203,5
u171,m203,8
u970,m203,4
u521,m203,9
u529,m203,10
u734,m203,8
u328,m203,8
u212,m203,10
u665,m203,10
u688,m203,8
u950,m203,5
u578,m203,8
u921,m203,4
u347,m203,9
u564,m203,10
u95,m203,8
u309,m203,8
u325,m203,10
u865,m203,10
u352,m203,8
u189,m203,5
u501,m203,8
u753,m203,4
u354,m203,9
u449,m203,10
u601,m203,8
u589,m203,8
u511,m203,10
u458,m203,10
u629,m203,8
u21,m203,5
u948,m203,8
u349,m203,4
u762,m203,9
u1006,m203,10
u624,m203,8
u111,m203,8
u544,m203,10
u527,m203,10
u308,m203,8
u794,m203,5
u576,m203,8
u726,m203,4
u640,m203,9
u574,m203,10
u637,m203,8
u636,m203,8
u201,m203,10
u513,m203,10
u504,m203,8
u5,m203,5
u123,m203,8
u854,m203,4
u495,m203,9
u652,m203,10
u383,m203,8
u837,m203,8
u447,m203,10
u494,m203,10
u355,m203,8
u7,m203,5
u567,m203,8
u889,m203,4
u593,m203,9
u603,m203,10
u382,m203,8
u451,m203,8
u693,m203,10
u805,m203,10
u459,m203,9
u411,m203,9
u280,m203,8
u1078,m203,9
u1009,m203,9
u306,m203,8
u619,m203,9
u998,m204,7
u955,m204,5
u944,m204,6
u996,m204,6
u1023,m204,9
u335,m204,4
u1069,m204,8
u184,m204,6
u1066,m204,8
u965,m204,7
u1096,m204,7
u295,m204,5
u911,m204,6
u1081,m204,6
u902,m204,9
u146,m204,4
u114,m204,8
u914,m204,6
u1012,m204,8
u990,m204,7
u973,m204,7
u884,m204,5
u309,m204,6
u1000,m204,6
u1048,m204,9
u68,m204,4
u1087,m204,8
u241,m204,6
u906,m204,8
u917,m204,7
u71,m204,6
u1025,m204,7
u924,m204,6
u388,m204,7
u890,m204,7
u1078,m204,7
u953,m204,7
u909,m204,6
u935,m204,7
u540,m205,8
u1081,m205,5
u614,m205,8
u908,m205,3
u550,m205,9
u214,m205,10
u313,m205,8
u940,m205,8
u819,m205,10
u661,m205,7
u512,m205,8
u737,m205,5
u128,m205,8
u612,m205,3
u225,m205,9
u594,m205,10
u235,m205,8
u555,m205,8
u935,m205,10
u408,m205,7
u644,m205,8
u792,m205,5
u485,m205,8
u960,m205,3
u500,m205,9
u554,m205,10
u261,m205,8
u237,m205,8
u226,m205,10
u431,m205,7
u455,m205,8
u820,m205,5
u574,m205,8
u18,m205,3
u434,m205,9
u529,m205,10
u692,m205,8
u678,m205,8
u263,m205,10
u688,m205,7
u623,m205,8
u1082,m205,5
u208,m205,8
u97,m205,3
u386,m205,9
u297,m205,10
u469,m205,8
u582,m205,8
u636,m205,10
u680,m205,7
u302,m205,8
u719,m205,5
u454,m205,8
u825,m205,3
u697,m205,9
u562,m205,10
u530,m205,8
u348,m205,8
u647,m205,10
u415,m205,7
u271,m205,8
u718,m205,5
u215,m205,8
u93,m205,3
u527,m205,9
u603,m205,10
u584,m205,8
u452,m205,8
u669,m205,10
u209,m205,7
u210,m205,8
u836,m205,5
u620,m205,8
u1075,m205,3
u437,m205,9
u687,m205,10
u338,m205,8
u206,m205,8
u423,m205,10
u217,m205,7
u473,m205,8
u905,m205,5
u166,m205,8
u793,m205,3
u660,m205,9
u275,m205,10
u544,m205,8
u252,m205,8
u310,m205,10
u572,m205,7
u561,m205,8
u68,m205,5
u363,m205,8
u763,m205,3
u239,m205,9
u605,m205,10
u368,m205,8
u441,m205,8
u254,m205,10
u357,m205,7
u325,m205,8
u312,m205,8
u432,m205,7
u768,m206,7
u809,m206,5
u137,m206,6
u751,m206,6
u276,m206,4
u126,m206,4
u550,m206,8
u840,m206,3
u702,m206,7
u864,m206,7
u813,m206,7
u459,m206,5
u726,m206,6
u827,m206,6
u33,m206,4
u870,m206,4
u835,m206,8
u1085,m206,3
u461,m206,7
u382,m206,7
u307,m206,7
u230,m206,5
u277,m206,6
u258,m206,6
u527,m206,4
u167,m206,4
u727,m206,8
u559,m206,3
u709,m206,7
u820,m206,7
u829,m206,7
u30,m206,5
u754,m206,6
u833,m206,6
u262,m206,4
u926,m206,4
u880,m206,8
u228,m206,3
u793,m206,7
u816,m206,7
u837,m206,7
u416,m206,5
u725,m206,6
u826,m206,6
u79,m206,4
u959,m206,4
u716,m206,8
u839,m206,3
u759,m206,7
u866,m206,7
u1020,m206,6
u128,m206,5
u334,m206,5
u58,m207,5
u364,m207,3
u553,m207,3
u948,m207,4
u1064,m207,3
u1028,m207,2
u331,m207,2
u142,m207,3
u1065,m207,4
u431,m207,4
u436,m207,5
u934,m207,3
u490,m207,3
u446,m207,4
u742,m207,3
u316,m207,2
u390,m207,2
u244,m207,3
u675,m207,4
u74,m207,4
u303,m207,5
u723,m207,3
u196,m207,3
u27,m207,4
u85,m207,3
u955,m207,2
u305,m207,2
u737,m207,3
u902,m207,4
u77,m207,4
u521,m207,5
u108,m207,3
u185,m207,3
u91,m207,4
u783,m207,3
u440,m207,2
u505,m207,2
u424,m207,3
u102,m207,4
u543,m207,4
u822,m207,5
u576,m207,3
u451,m207,3
u928,m207,4
u425,m207,3
u15,m207,2
u1078,m207,2
u784,m207,3
u569,m207,4
u1006,m207,4
u702,m207,5
u55,m207,3
u208,m207,3
u593,m207,4
u883,m207,3
u20,m207,2
u47,m207,2
u805,m207,3
u857,m207,4
u444,m207,4
u953,m207,5
u218,m207,3
u638,m207,3
u698,m207,4
u1055,m207,3
u682,m207,2
u1020,m207,2
u225,m207,3
u786,m207,4
u942,m207,4
u678,m207,5
u829,m207,3
u1019,m207,3
u330,m207,4
u919,m207,3
u892,m207,2
u163,m207,2
u10,m207,3
u540,m207,4
u462,m207,4
u439,m207,5
u517,m207,3
u29,m207,3
u744,m207,4
u986,m207,3
u39,m207,2
u1044,m207,2
u888,m207,3
u182,m207,4
u45,m207,4
u336,m207,4
u395,m208,8
u839,m208,5
u455,m208,8
u198,m208,3
u460,m208,9
u674,m208,10
u206,m208,8
u514,m208,8
u632,m208,10
u325,m208,7
u374,m208,8
u21,m208,5
u421,m208,8
u1008,m208,3
u285,m208,9
u145,m208,10
u344,m208,8
u934,m208,8
u392,m208,10
u411,m208,7
u211,m208,8
u848,m208,7
u270,m208,8
u439,m208,7
u265,m208,8
u351,m209,7
u113,m209,6
u88,m209,6
u585,m209,7
u147,m209,8
u126,m209,4
u117,m209,8
u96,m209,3
u63,m209,7
u124,m209,7
u190,m209,7
u196,m209,6
u119,m209,6
u55,m209,7
u393,m209,8
u623,m209,4
u99,m209,8
u163,m209,3
u31,m209,7
u143,m209,7
u93,m209,7
u100,m209,7
u17,m209,6
u149,m209,7
u125,m209,7
u185,m209,7
u312,m210,8
u108,m210,5
u180,m210,6
u381,m210,6
u1023,m210,4
u910,m210,4
u651,m210,8
u795,m210,3
u1082,m210,7
u369,m210,7
u389,m210,8
u290,m210,5
u477,m210,6
u893,m210,6
u987,m210,4
u983,m210,4
u501,m210,8
u189,m210,3
u169,m210,7
u320,m210,7
u350,m210,8
u17,m210,5
u234,m210,6
u433,m210,6
u500,m210,4
u931,m210,4
u354,m210,8
u509,m210,3
u692,m210,7
u353,m210,7
u29,m210,8
u913,m210,5
u23,m210,6
u527,m210,6
u8,m210,4
u783,m210,4
u385,m210,8
u18,m210,3
u285,m210,7
u448,m210,7
u134,m210,8
u603,m210,5
u232,m210,6
u218,m210,6
u767,m210,4
u855,m210,4
u402,m210,8
u1065,m210,3
u251,m210,7
u684,m210,7
u625,m210,8
u1006,m210,5
u478,m210,6
u483,m210,6
u749,m210,4
u75,m210,4
u321,m210,8
u493,m210,3
u956,m210,7
u67,m210,7
u482,m210,8
u410,m210,5
u661,m210,6
u216,m210,6
u148,m210,4
u778,m210,4
u316,m210,8
u719,m210,3
u247,m210,7
u423,m210,7
u903,m210,8
u852,m210,5
u691,m210,6
u699,m210,6
u809,m210,4
u1034,m210,4
u335,m210,8
u503,m210,3
u392,m210,7
u87,m210,7
u900,m210,5
u866,m210,5
u285,m211,7
u487,m211,7
u227,m211,8
u242,m211,6
u218,m211,9
u659,m211,6
u1063,m211,8
u697,m211,8
u449,m211,10
u849,m211,6
u278,m211,7
u693,m211,7
u372,m211,8
u250,m211,6
u5,m211,9
u610,m211,6
u897,m211,8
u655,m211,8
u282,m211,10
u504,m211,6
u494,m211,7
u578,m211,7
u383,m211,8
u583,m211,6
u614,m211,9
u272,m211,6
u411,m211,8
u588,m211,8
u507,m211,10
u651,m211,6
u471,m211,7
u620,m211,7
u540,m211,8
u127,m211,6
u522,m211,9
u546,m211,6
u819,m211,8
u152,m211,8
u598,m211,10
u666,m211,6
u306,m211,7
u567,m211,7
u320,m211,8
u562,m211,6
u210,m211,9
u665,m211,6
u228,m211,8
u950,m211,8
u377,m211,10
u566,m211,6
u1071,m211,7
u402,m211,7
u351,m211,8
u338,m211,6
u295,m211,9
u348,m211,6
u730,m211,8
u669,m211,8
u313,m211,10
u870,m211,6
u552,m211,7
u996,m211,7
u670,m211,8
u977,m211,6
u231,m211,9
u84,m211,6
u481,m211,8
u367,m211,8
u541,m211,10
u309,m211,6
u553,m211,7
u330,m211,7
u343,m211,8
u451,m211,6
u461,m211,9
u899,m211,6
u462,m211,8
u591,m211,8
u353,m211,10
u500,m211,6
u690,m211,7
u254,m211,7
u530,m211,8
u358,m211,6
u529,m211,9
u698,m211,6
u202,m211,8
u336,m211,8
u503,m211,10
u965,m211,6
u1024,m211,7
u312,m211,7
u403,m211,8
u657,m211,6
u964,m211,9
u298,m211,6
u1046,m211,8
u687,m211,8
u640,m211,10
u362,m211,6
u613,m211,7
u558,m211,8
u998,m211,7
u493,m211,8
u1020,m212,7
u1029,m212,7
u1013,m212,8
u1017,m212,6
u924,m212,9
u1025,m212,6
u959,m212,8
u1037,m212,8
u132,m212,10
u1076,m212,6
u1031,m212,7
u1040,m212,7
u750,m212,8
u440,m212,6
u1083,m212,9
u946,m212,6
u1089,m212,8
u1091,m212,8
u949,m212,10
u941,m212,6
u1050,m212,7
u934,m212,7
u1071,m212,8
u1085,m212,6
u1081,m212,9
u935,m212,6
u906,m212,8
u1010,m212,8
u1059,m212,10
u989,m212,6
u226,m213,4
u815,m213,3
u32,m213,3
u773,m213,5
u638,m213,3
u1055,m213,4
u1041,m213,9
u223,m213,3
u383,m213,7
u924,m213,7
u251,m213,4
u549,m213,3
u99,m213,3
u1090,m213,5
u876,m213,3
u603,m213,4
u763,m213,9
u971,m213,3
u445,m213,7
u969,m213,7
u505,m213,4
u305,m213,3
u1091,m213,3
u202,m213,5
u181,m213,3
u1008,m213,4
u464,m213,9
u284,m213,3
u821,m213,7
u564,m213,7
u364,m213,5
u957,m213,4
u513,m213,4
u348,m213,4
u1023,m213,4
u948,m213,4
u110,m213,5
u72,m214,7
u238,m214,5
u668,m214,6
u343,m214,6
u1026,m214,9
u872,m214,4
u639,m214,8
u643,m214,8
u376,m214,9
u711,m214,6
u49,m214,7
u254,m214,5
u475,m214,6
u403,m214,6
u404,m214,9
u1015,m214,4
u260,m214,8
u641,m214,8
u552,m214,9
u414,m214,6
u821,m214,7
u947,m214,5
u662,m214,6
u326,m214,6
u269,m214,9
u913,m214,4
u596,m214,8
u382,m214,8
u765,m214,9
u1021,m214,6
u907,m214,7
u789,m214,5
u919,m214,6
u1040,m214,6
u483,m214,9
u118,m214,4
u1038,m214,8
u468,m214,8
u1084,m214,9
u501,m214,6
u600,m214,7
u482,m214,5
u249,m214,6
u672,m214,6
u395,m214,9
u859,m214,4
u271,m214,8
u465,m214,8
u494,m214,9
u606,m214,6
u699,m214,7
u743,m214,5
u523,m214,6
u312,m214,6
u300,m214,9
u134,m214,4
u344,m214,8
u487,m214,8
u519,m214,9
u234,m214,6
u50,m215,7
u531,m215,7
u968,m215,7
u781,m215,6
u723,m215,9
u895,m215,9
u722,m215,8
u822,m215,8
u831,m215,10
u675,m215,3
u850,m215,7
u860,m215,7
u833,m215,7
u724,m215,6
u771,m215,9
u826,m215,9
u726,m215,8
u111,m215,8
u315,m215,10
u402,m215,3
u785,m215,8
u729,m216,7
u890,m216,5
u442,m216,6
u416,m216,6
u80,m216,4
u73,m216,4
u417,m216,8
u783,m216,3
u386,m216,7
u708,m216,7
u328,m216,7
u718,m216,5
u203,m216,6
u599,m216,6
u1087,m216,4
u29,m216,4
u600,m216,8
u1053,m216,3
u662,m216,7
u140,m216,7
u568,m216,7
u751,m216,5
u1017,m216,6
u379,m216,6
u831,m216,4
u797,m216,4
u557,m216,8
u782,m216,3
u814,m216,7
u537,m216,7
u733,m216,7
u58,m216,5
u259,m216,6
u166,m216,6
u304,m216,4
u151,m216,4
u385,m216,8
u904,m216,3
u377,m216,7
u447,m216,7
u503,m216,7
u915,m216,5
u240,m216,6
u977,m216,6
u950,m216,4
u757,m216,4
u214,m216,8
u719,m216,3
u317,m216,7
u321,m216,7
u303,m216,7
u93,m216,5
u201,m216,6
u764,m216,6
u1,m216,4
u752,m216,4
u546,m216,8
u191,m216,3
u476,m216,7
u316,m216,7
u1069,m216,5
u365,m216,5
u930,m216,6
u433,m216,6
u827,m216,5
u161,m216,5
u446,m216,6
u818,m216,6
u274,m216,6
u230,m217,7
u135,m217,5
u354,m217,7
u572,m217,6
u455,m217,9
u659,m217,6
u342,m217,8
u467,m217,8
u598,m217,9
u624,m217,7
u496,m217,7
u1010,m217,5
u387,m217,7
u612,m217,6
u212,m217,9
u629,m217,6
u453,m217,8
u469,m217,8
u504,m217,9
u540,m217,7
u306,m217,7
u727,m217,5
u695,m217,7
u284,m217,6
u380,m217,9
u594,m217,6
u799,m217,8
u228,m217,8
u497,m217,9
u555,m217,7
u218,m217,7
u124,m217,5
u657,m217,7
u525,m217,6
u999,m217,9
u220,m217,6
u509,m217,8
u668,m217,8
u643,m217,9
u410,m217,7
u701,m217,7
u665,m217,7
u314,m217,8
u288,m217,7
u374,m217,8
u998,m218,7
u191,m218,3
u821,m218,3
u203,m218,5
u156,m218,5
u3,m218,4
u923,m218,8
u722,m218,3
u959,m218,7
u1025,m218,7
u197,m218,5
u87,m218,5
u920,m218,5
u1062,m218,6
u44,m218,5
u941,m218,6
u416,m219,7
u507,m219,6
u1051,m219,6
u581,m219,6
u682,m219,8
u155,m219,4
u516,m219,8
u79,m219,5
u204,m219,7
u449,m219,7
u523,m219,7
u247,m219,6
u494,m219,6
u621,m219,6
u604,m219,8
u952,m219,4
u656,m219,8
u853,m219,5
u457,m219,7
u384,m219,7
u957,m219,7
u354,m219,6
u365,m219,6
u352,m219,6
u616,m219,8
u720,m219,4
u801,m219,8
u83,m219,5
u418,m219,7
u303,m219,7
u392,m219,7
u307,m219,6
u825,m219,6
u643,m219,6
u350,m219,8
u218,m219,4
u221,m219,8
u42,m219,5
u535,m219,7
u269,m219,7
u690,m219,7
u653,m219,6
u650,m219,6
u665,m219,6
u480,m219,8
u976,m219,4
u328,m219,8
u620,m219,5
u248,m219,7
u315,m219,7
u100,m219,7
u591,m219,6
u593,m219,6
u537,m219,6
u355,m219,8
u448,m219,4
u272,m219,8
u96,m219,5
u396,m219,7
u337,m219,7
u574,m219,7
u515,m219,6
u144,m219,6
u20,m219,6
u334,m219,8
u885,m219,4
u321,m219,8
u1100,m219,5
u601,m219,7
u531,m219,7
u300,m219,7
u471,m219,6
u550,m219,6
u404,m219,6
u637,m219,8
u710,m219,4
u546,m219,8
u826,m219,5
u389,m219,7
u409,m219,7
u205,m219,6
u338,m219,7
u441,m219,6
u346,m219,6
u989,m220,7
u1071,m220,5
u802,m220,6
u863,m220,6
u778,m220,8
u36,m220,4
u888,m220,9
u1043,m220,5
u847,m220,7
u378,m220,8
u758,m220,7
u13,m220,5
u717,m220,6
u809,m220,6
u751,m220,8
u570,m220,4
u828,m220,9
u153,m220,5
u723,m220,7
u1037,m220,8
u839,m220,7
u346,m220,5
u843,m220,6
u707,m220,6
u354,m220,8
u606,m220,4
u825,m220,9
u99,m220,5
u885,m220,7
u757,m220,8
u323,m220,7
u795,m220,6
u219,m220,7
u745,m220,6
u765,m220,6
u855,m220,7
u1009,m220,6
u948,m221,7
u976,m221,5
u471,m221,6
u683,m221,6
u590,m221,9
u126,m221,4
u699,m221,8
u400,m221,7
u283,m221,9
u204,m221,6
u617,m221,7
u887,m221,5
u383,m221,6
u22,m221,6
u486,m221,9
u782,m221,4
u325,m221,8
u305,m221,7
u631,m221,9
u587,m221,6
u447,m221,7
u700,m221,5
u212,m221,6
u1045,m221,6
u511,m221,9
u163,m221,4
u451,m221,8
u281,m221,7
u382,m221,9
u352,m221,6
u357,m221,7
u936,m221,5
u806,m221,6
u320,m221,6
u506,m221,9
u766,m221,4
u479,m221,8
u639,m221,7
u581,m221,9
u740,m221,6
u6,m221,7
u993,m221,5
u464,m221,6
u446,m221,6
u384,m221,9
u63,m221,4
u441,m221,8
u373,m221,7
u420,m221,9
u1010,m221,6
u852,m221,7
u54,m221,5
u343,m221,6
u45,m221,6
u245,m221,9
u926,m221,4
u223,m221,8
u553,m221,7
u1064,m221,9
u140,m221,6
u377,m221,7
u101,m221,5
u632,m221,6
u307,m221,6
u236,m221,9
u770,m221,4
u547,m221,8
u421,m221,7
u573,m221,9
u273,m221,6
u554,m221,7
u407,m221,5
u430,m221,6
u374,m221,6
u622,m221,9
u945,m221,4
u412,m221,8
u282,m221,7
u331,m221,9
u686,m221,6
u369,m221,7
u113,m221,5
u522,m221,6
u450,m221,6
u635,m221,9
u1041,m221,4
u589,m221,8
u363,m221,7
u1083,m221,9
u591,m221,6
u775,m221,7
u254,m221,6
u540,m221,7
u39,m221,7
u238,m221,7
u482,m221,6
u1087,m222,7
u770,m222,5
u346,m222,5
u1023,m222,6
u324,m222,4
u490,m222,4
u970,m222,8
u500,m222,3
u993,m222,7
u1083,m222,7
u221,m222,5
u998,m222,6
u1022,m222,6
u1084,m222,6
u62,m222,5
u154,m223,7
u823,m223,5
u8,m223,6
u113,m223,6
u184,m223,9
u1002,m223,6
u68,m223,8
u165,m223,8
u163,m223,9
u187,m223,6
u115,m223,7
u112,m223,5
u176,m223,6
u132,m223,6
u63,m223,9
u35,m223,6
u1046,m223,8
u40,m223,8
u355,m223,9
u13,m223,6
u199,m223,7
u90,m223,5
u1083,m223,6
u108,m223,6
u1075,m223,9
u48,m223,6
u111,m223,8
u625,m223,8
u38,m223,9
u124,m223,6
u128,m223,7
u568,m223,5
u36,m223,6
u45,m223,6
u168,m223,9
u868,m223,6
u143,m223,8
u85,m223,8
u88,m223,9
u166,m223,6
u175,m223,7
u216,m223,5
u180,m223,6
u192,m223,6
u67,m223,9
u118,m223,6
u105,m223,8
u140,m223,8
u5,m223,9
u183,m223,6
u29,m223,7
u362,m223,5
u66,m223,6
u160,m223,6
u114,m223,9
u18,m223,6
u94,m223,8
u615,m223,8
u71,m223,9
u130,m223,6
u907,m223,7
u50,m223,5
u170,m223,6
u82,m223,6
u102,m223,9
u30,m223,6
u164,m223,8
u1094,m223,8
u86,m223,9
u169,m223,6
u332,m223,7
u461,m223,5
u371,m223,6
u9,m223,6
u721,m223,9
u134,m223,6
u196,m223,8
u1,m223,8
u129,m223,9
u193,m223,6
u1005,m223,7
u120,m223,5
u10,m223,6
u283,m223,6
u95,m223,9
u422,m223,6
u342,m223,8
u109,m223,8
u116,m223,9
u173,m223,6
u110,m223,7
u56,m223,5
u28,m223,6
u788,m223,6
u724,m223,9
u107,m223,6
u100,m223,8
u517,m223,8
u70,m223,9
u81,m223,6
u964,m223,7
u1082,m223,5
u666,m223,6
u20,m223,6
u15,m223,9
u1008,m223,6
u710,m223,8
u42,m223,8
u174,m223,9
u146,m223,6
u24,m223,7
u62,m223,8
u54,m223,8
u91,m223,8
u150,m223,8
u43,m223,7
u37,m223,7
u693,m224,8
u11,m224,5
u223,m224,6
u542,m224,6
u611,m224,4
u1017,m224,4
u597,m224,8
u292,m224,3
u804,m224,7
u1058,m224,7
u632,m224,8
u1083,m224,5
u466,m224,6
u17,m224,6
u877,m224,4
u75,m224,4
u488,m224,8
u195,m224,3
u216,m224,7
u606,m224,7
u341,m224,8
u764,m224,5
u678,m224,6
u231,m224,6
u284,m224,4
u66,m224,4
u521,m224,8
u4,m224,3
u671,m224,7
u575,m224,7
u354,m224,8
u985,m224,5
u658,m224,6
u490,m224,6
u481,m224,4
u897,m224,4
u568,m224,8
u986,m224,3
u432,m224,7
u484,m224,7
u448,m224,8
u828,m224,5
u431,m224,6
u1035,m224,6
u988,m224,4
u28,m224,4
u217,m224,8
u1095,m224,3
u601,m224,7
u617,m224,7
u583,m224,6
u460,m224,6
u669,m224,5
u13,m224,5
u52,m224,5
u265,m225,4
u427,m225,3
u340,m225,3
u771,m225,5
u522,m225,3
u697,m225,4
u417,m225,7
u210,m225,3
u1066,m225,7
u910,m225,7
u203,m225,4
u378,m225,3
u425,m225,3
u20,m225,5
u197,m225,3
u75,m225,4
u1010,m225,7
u914,m225,3
u1083,m225,7
u694,m225,7
u668,m225,4
u66,m225,3
u1071,m225,3
u831,m225,5
u16,m225,3
u889,m225,4
u1094,m225,7
u872,m225,3
u1005,m225,7
u940,m225,7
u629,m225,4
u419,m225,3
u514,m225,3
u96,m225,5
u329,m225,3
u593,m225,4
u1035,m225,7
u107,m225,3
u1033,m225,7
u962,m225,7
u1088,m225,4
u902,m225,3
u171,m225,3
u260,m225,5
u939,m225,3
u575,m225,4
u1089,m225,7
u158,m225,3
u997,m225,7
u956,m225,7
u938,m225,5
u1062,m225,5
u226,m225,5
u172,m225,5
u370,m225,5
u1069,m225,4
u711,m225,4
u1006,m226,7
u15,m226,5
u277,m226,6
u926,m226,6
u302,m226,9
u448,m226,4
u403,m226,8
u263,m226,6
u552,m226,8
u402,m226,7
u369,m226,7
u1010,m226,5
u294,m226,6
u236,m226,6
u395,m226,9
u100,m226,4
u541,m226,8
u1053,m226,6
u273,m226,8
u39,m226,7
u339,m226,7
u422,m226,5
u266,m226,6
u822,m226,6
u487,m226,9
u968,m226,4
u522,m226,8
u342,m226,6
u605,m226,8
u145,m226,7
u499,m226,7
u1051,m226,5
u653,m226,6
u300,m226,6
u990,m226,9
u1002,m226,4
u580,m226,8
u386,m226,6
u374,m226,8
u576,m226,7
u321,m226,7
u966,m226,5
u535,m226,6
u540,m226,6
u384,m226,9
u737,m226,4
u510,m226,8
u1062,m226,6
u670,m226,8
u1055,m226,7
u320,m226,7
u963,m226,5
u518,m226,6
u253,m226,6
u514,m226,9
u29,m226,4
u610,m226,8
u206,m226,6
u398,m226,8
u818,m226,7
u373,m226,7
u334,m226,5
u341,m226,6
u449,m226,6
u618,m226,9
u707,m226,4
u1036,m226,8
u326,m226,6
u570,m226,8
u1073,m226,7
u412,m226,7
u267,m226,6
u255,m226,6
u596,m226,6
u376,m226,7
u213,m226,7
u683,m226,7
u99,m226,6
u599,m226,7
u883,m227,7
u702,m227,5
u1096,m227,6
u902,m227,6
u916,m227,8
u15,m227,4
u919,m227,8
u18,m227,3
u978,m227,7
u963,m227,7
u951,m227,7
u31,m227,5
u1020,m227,6
u466,m227,6
u907,m227,8
u9,m227,4
u956,m227,8
u298,m227,3
u1054,m227,7
u1070,m227,7
u1039,m227,7
u216,m227,5
u1036,m227,6
u982,m227,6
u923,m227,8
u385,m227,4
u967,m227,8
u689,m227,3
u974,m227,7
u1089,m227,7
u992,m228,8
u1004,m228,5
u68,m228,6
u661,m228,6
u847,m228,4
u162,m228,4
u1029,m228,8
u1053,m228,3
u166,m228,7
u272,m228,7
u254,m228,8
u836,m228,5
u514,m228,6
u362,m228,6
u949,m228,4
u228,m228,4
u676,m228,8
u723,m228,3
u683,m228,7
u467,m228,7
u375,m228,8
u804,m228,5
u565,m228,6
u641,m228,6
u920,m228,4
u849,m228,4
u621,m228,8
u1034,m228,3
u385,m228,7
u657,m228,7
u293,m228,6
u470,m229,7
u50,m229,6
u48,m229,6
u198,m229,6
u524,m229,8
u787,m229,4
u92,m229,8
u939,m229,5
u393,m229,7
u146,m229,7
u1099,m229,7
u170,m229,6
u178,m229,6
u1028,m229,6
u943,m229,8
u721,m229,4
u98,m229,8
u10,m229,5
u196,m229,7
u126,m229,7
u173,m229,7
u695,m229,6
u67,m229,6
u145,m229,6
u144,m229,8
u865,m229,4
u39,m229,8
u899,m229,5
u109,m229,7
u781,m229,7
u143,m229,7
u102,m229,6
u62,m229,6
u32,m229,6
u831,m229,8
u56,m229,4
u753,m229,8
u992,m229,5
u595,m229,7
u605,m229,7
u847,m229,7
u38,m229,6
u177,m229,6
u30,m229,6
u76,m229,8
u656,m229,4
u784,m229,8
u36,m229,5
u129,m229,7
u1076,m229,7
u194,m229,6
u131,m229,6
u1063,m229,7
u49,m229,7
u57,m229,6
u128,m229,6
u377,m230,8
u388,m230,5
u364,m230,8
u847,m230,4
u887,m230,9
u234,m230,10
u229,m230,8
u402,m230,8
u554,m230,10
u526,m230,10
u354,m230,8
u869,m230,5
u889,m230,8
u345,m230,4
u301,m230,9
u279,m230,10
u746,m230,8
u339,m230,8
u32,m230,10
u557,m230,10
u536,m230,8
u33,m230,5
u510,m230,8
u757,m230,4
u333,m230,9
u349,m230,10
u227,m230,8
u409,m230,8
u628,m230,10
u476,m230,10
u698,m230,8
u827,m230,5
u416,m230,8
u792,m230,4
u197,m230,9
u553,m230,10
u972,m230,8
u736,m230,8
u329,m230,10
u646,m230,10
u596,m230,8
u1048,m230,5
u600,m230,8
u105,m230,4
u692,m230,9
u645,m230,10
u556,m230,8
u403,m230,8
u751,m230,10
u756,m230,10
u261,m230,8
u686,m230,5
u994,m230,8
u88,m230,4
u803,m230,9
u239,m230,10
u797,m230,8
u472,m230,8
u218,m230,10
u211,m230,10
u750,m231,7
u162,m231,5
u320,m231,6
u573,m231,6
u755,m231,9
u852,m231,4
u799,m231,8
u785,m231,8
u1090,m231,9
u719,m231,6
u816,m231,7
u767,m231,5
u796,m231,6
u769,m231,6
u789,m231,9
u116,m231,4
u772,m231,8
u726,m231,8
u882,m231,9
u694,m231,6
u834,m231,7
u763,m231,5
u822,m231,6
u103,m231,6
u247,m231,9
u96,m231,4
u758,m231,8
u860,m231,8
u720,m231,9
u748,m231,6
u820,m231,7
u868,m231,5
u893,m231,6
u866,m231,6
u896,m231,9
u684,m231,4
u219,m231,8
u40,m231,8
u1069,m231,9
u551,m231,6
u831,m231,7
u781,m231,7
u821,m231,7
u782,m231,6
u298,m232,4
u650,m232,3
u569,m232,3
u712,m232,4
u234,m232,6
u496,m232,4
u38,m232,3
u502,m232,3
u330,m232,4
u1,m232,4
u1090,m232,4
u153,m232,3
u431,m232,3
u106,m232,4
u719,m232,6
u470,m232,4
u552,m232,3
u583,m232,3
u553,m232,4
u70,m232,4
u1096,m232,3
u825,m233,7
u715,m233,6
u37,m233,6
u826,m233,6
u836,m233,8
u743,m233,4
u702,m233,8
u651,m233,3
u84,m233,7
u791,m233,7
u760,m233,7
u1009,m233,6
u431,m233,6
u815,m233,6
u847,m233,8
u669,m233,4
u753,m233,8
u515,m233,3
u716,m233,7
u758,m233,7
u737,m233,7
u751,m233,6
u766,m233,6
u866,m233,6
u989,m233,8
u143,m233,4
u734,m233,8
u100,m233,3
u837,m233,7
u864,m233,7
